sample_id,t_delta,t_start,t_end,psnr,clip_edited
912000000007,0.0,0.2,0.5,25.619558334350582,19.79889488220215
912000000007,0.0,0.2,0.6,23.16732215881348,22.0707950592041
912000000007,0.0,0.2,0.7,22.217777252197266,18.715850830078125
912000000007,0.0,0.2,0.8,18.74814224243164,18.989124298095703
912000000007,0.0,0.2,0.9,17.606496810913086,16.73965835571289
912000000007,0.0,0.2,1.0,15.88662815093994,21.68025588989257
912000000007,0.0,0.3,0.0,32.926780700683594,20.36307144165039
912000000007,0.0,0.3,0.1,32.8629150390625,20.619991302490234
912000000007,0.0,0.3,0.2,32.6954460144043,20.128454208374023
912000000007,0.0,0.3,0.3,32.052467346191406,20.61653518676757
912000000007,0.0,0.3,0.4,28.883441925048828,21.5695915222168
912000000007,0.0,0.3,0.5,25.112123489379883,20.990524291992188
912000000007,0.0,0.3,0.6,22.557302474975582,23.607084274291992
912000000007,0.0,0.3,0.7,21.81299591064453,21.298587799072266
912000000007,0.0,0.3,0.8,18.68938446044922,18.839073181152344
912000000007,0.0,0.3,0.9,17.529821395874023,17.330961227416992
912000000007,0.0,0.3,1.0,15.816488265991213,20.50633430480957
912000000007,0.0,0.4,0.0,29.73917007446289,19.60058784484864
912000000007,0.0,0.4,0.1,29.715553283691406,19.43078994750977
912000000007,0.0,0.4,0.2,29.513032913208008,19.86627578735352
912000000007,0.0,0.4,0.3,29.06585693359375,20.04532623291016
912000000007,0.0,0.4,0.4,27.934022903442383,18.78652000427246
912000000007,0.0,0.4,0.5,25.332443237304688,19.010417938232425
912000000007,0.0,0.4,0.6,20.4966049194336,21.898571014404297
912000000007,0.0,0.4,0.7,20.06258201599121,22.46303939819336
912000000007,0.0,0.4,0.8,18.03190994262696,19.276824951171875
912000000007,0.0,0.4,0.9,17.21142578125,19.23879623413086
912000000007,0.0,0.4,1.0,15.586405754089355,21.81829833984375
912000000007,0.0,0.5,0.0,25.81012535095215,20.81176376342773
912000000007,0.0,0.5,0.1,25.798303604125977,20.50233459472656
912000000007,0.0,0.5,0.2,25.70068359375,21.4626522064209
912000000007,0.0,0.5,0.3,25.482097625732425,19.76702117919922
912000000007,0.0,0.5,0.4,24.94490432739257,20.66441535949707
912000000007,0.0,0.5,0.5,23.657371520996094,20.127710342407227
912000000007,0.0,0.5,0.6,19.74162673950196,26.69020271301269
912000000007,0.0,0.5,0.7,16.970592498779297,25.388086318969727
912000000007,0.0,0.5,0.8,15.436281204223633,25.09377670288086
912000000007,0.0,0.5,0.9,15.58084774017334,22.8948974609375
912000000007,0.0,0.5,1.0,14.431159973144531,21.372785568237305
912000000007,0.0,0.6,0.0,23.30575180053711,22.947633743286133
912000000007,0.0,0.6,0.1,23.27578353881836,22.46167755126953
912000000007,0.0,0.6,0.2,23.21474838256836,21.98804473876953
912000000007,0.0,0.6,0.3,23.162124633789062,22.327119827270508
912000000007,0.0,0.6,0.4,22.82015991210937,23.330341339111328
912000000007,0.0,0.6,0.5,21.794490814208984,23.96779060363769
912000000007,0.0,0.6,0.6,19.75156593322754,26.02831649780273
912000000007,0.0,0.6,0.7,16.119075775146484,25.50941467285156
912000000007,0.0,0.6,0.8,14.162690162658691,22.97848129272461
912000000007,0.0,0.6,0.9,14.139755249023438,22.525484085083008
912000000007,0.0,0.6,1.0,13.42360496520996,20.775245666503903
912000000007,0.0,0.7,0.0,22.344480514526367,17.339344024658203
912000000007,0.0,0.7,0.1,22.318506240844727,18.41585731506348
912000000007,0.0,0.7,0.2,22.259700775146484,20.595094680786133
912000000007,0.0,0.7,0.3,22.14605712890625,14.499115943908691
912000000007,0.0,0.7,0.4,21.905441284179688,19.451889038085938
912000000007,0.0,0.7,0.5,20.25425148010254,24.316925048828125
912000000007,0.0,0.7,0.6,18.06505584716797,25.26616477966309
912000000007,0.0,0.7,0.7,15.752641677856444,23.12090301513672
912000000007,0.0,0.7,0.8,14.232644081115724,21.773822784423828
912000000007,0.0,0.7,0.9,13.571446418762209,21.046430587768555
912000000007,0.0,0.7,1.0,12.900530815124512,19.29798126220703
